log_gdp_pc,log_population,hdi,control_of_corruption,employment_agriculture,gini_coefficient,gdp_growth_5y,region_EAP,region_ECA,region_LAC,region_MENA,region_NAC,region_SAS
0.19663072375046184,0.9449489059841987,0.4577383654694117,-0.6138889194457401,-0.8593641070453327,-1.3874736792936857,-0.8890677118243342,-0.3900947488027469,-0.6185537128270867,-0.4421410655034333,2.9895651857753496,-0.11286652959662008,-0.23017413505937437
-1.1938687247730548,0.4023153583206085,-1.6240364977224706,-1.1393524823970111,0.400254565418776,1.531614945771204,-0.7673407258211002,-0.3900947488027469,-0.6185537128270867,-0.4421410655034333,-0.3344968040028363,-0.11286652959662008,-0.23017413505937437
-1.2051660994598514,0.42044004636888027,-1.6240364977224706,-1.145693408242987,0.3827637750715287,1.531614945771204,-0.7673407258211002,-0.3900947488027469,-0.6185537128270867,-0.4421410655034333,-0.3344968040028363,-0.11286652959662008,-0.23017413505937437
-1.3281856712635292,0.43796965948405225,-1.6240364977224706,-1.1520343340889634,0.36882011448809,1.531614945771204,-0.8871938418102894,-0.3900947488027469,-0.6185537128270867,-0.4421410655034333,-0.3344968040028363,-0.11286652959662008,-0.23017413505937437
-1.38358394217965,0.45494210123396317,-1.6240364977224706,-1.1605213145517586,0.35925688554186036,1.531614945771204,-0.31829113381363094,-0.3900947488027469,-0.6185537128270867,-0.4421410655034333,-0.3344968040028363,-0.11286652959662008,-0.23017413505937437
-1.1535638895868454,0.47139167007566923,-1.5703517591301297,-1.1690082950145542,0.3467843160901519,1.531614945771204,0.15884864249079617,-0.3900947488027469,-0.6185537128270867,-0.4421410655034333,-0.3344968040028363,-0.11286652959662008,-0.23017413505937437
-1.1900324696319067,0.4907504464886681,-1.5107020495830847,-1.148107875326999,0.33595527701409217,1.3934687762722486,-0.7505793964585262,-0.3900947488027469,-0.6185537128270867,-0.4421410655034333,-0.3344968040028363,-0.11286652959662008,-0.23017413505937437
-0.7940357648847811,0.5094318991466922,-1.415262514307812,-1.1272074556394436,0.30273078035019746,1.255322606773293,1.028966009579074,-0.3900947488027469,-0.6185537128270867,-0.4421410655034333,-0.3344968040028363,-0.11286652959662008,-0.23017413505937437
-0.7134058010216962,0.5274817966875746,-1.3615777757154712,-1.3062324642411385,0.3019129350930138,1.1171764372743376,1.9187496178779342,-0.3900947488027469,-0.6185537128270867,-0.4421410655034333,-0.3344968040028363,-0.11286652959662008,-0.23017413505937437
-0.555098541621866,0.5449415045320793,-1.2959630952137213,-1.3481167860005654,0.28348098324268917,0.9790302677753812,2.8524697820579243,-0.3900947488027469,-0.6185537128270867,-0.4421410655034333,-0.3344968040028363,-0.11286652959662008,-0.23017413505937437
-0.3048532921494515,0.561848372380614,-1.2124535018478577,-1.2940156948095538,0.36884858847312363,0.8408840982764256,2.940837519304041,-0.3900947488027469,-0.6185537128270867,-0.4421410655034333,-0.3344968040028363,-0.11286652959662008,-0.23017413505937437
-0.10933388400751427,0.5827947157730478,-1.134908879436699,-1.2123030421704417,0.4645443951642248,0.7027379287774701,3.9544372239888093,-0.3900947488027469,-0.6185537128270867,-0.4421410655034333,-0.3344968040028363,-0.11286652959662008,-0.23017413505937437
0.005478779798418859,0.602950344118008,-1.0394693441614264,-1.2784097065906692,0.5530316007475505,0.5645917592785146,2.725890594969697,-0.3900947488027469,-0.6185537128270867,-0.4421410655034333,-0.3344968040028363,-0.11286652959662008,-0.23017413505937437
0.17344727795763554,0.6223728153835811,-0.9678896927049719,-1.279674037814566,0.649055125019492,0.426445589779559,3.1074892857553653,-0.3900947488027469,-0.6185537128270867,-0.4421410655034333,-0.3344968040028363,-0.11286652959662008,-0.23017413505937437
0.031195707161316054,0.641113552388841,-0.8843800993391083,-1.3682079364668212,0.7456075172359509,0.5297548991439953,1.7942905123703805,-0.3900947488027469,-0.6185537128270867,-0.4421410655034333,-0.3344968040028363,-0.11286652959662008,-0.23017413505937437
0.10871109614654671,0.6592188173142828,-0.8724501574296992,-1.303259827294912,0.8084494547628027,0.6330642085084317,1.0396008538742476,-0.3900947488027469,-0.6185537128270867,-0.4421410655034333,-0.3344968040028363,-0.11286652959662008,-0.23017413505937437
0.2559846634425072,0.6806739408182233,-0.7770106221544266,-1.3380700842295816,0.9125671155120325,0.7363735178728681,0.8288055863437064,-0.3900947488027469,-0.6185537128270867,-0.4421410655034333,-0.3344968040028363,-0.11286652959662008,-0.23017413505937437
0.31636803733084773,0.7013002040317747,-0.7113959416526767,-1.2733443180556772,0.9986236992957,0.8396828272373045,0.5909936521232025,-0.3900947488027469,-0.6185537128270867,-0.4421410655034333,-0.3344968040028363,-0.11286652959662008,-0.23017413505937437
0.3156562441718085,0.721159314235309,-0.6457812611509268,-1.3077328940831854,1.0917490073681084,0.9429921366017409,-0.14600266739532244,-0.3900947488027469,-0.6185537128270867,-0.4421410655034333,-0.3344968040028363,-0.11286652959662008,-0.23017413505937437
0.3122488836347483,0.7403062571763752,-0.5861315516038821,-1.428350116559565,1.1796724179591653,1.0463014459661772,0.4606341314139977,-0.3900947488027469,-0.6185537128270867,-0.4421410655034333,-0.3344968040028363,-0.11286652959662008,-0.23017413505937437
0.035492336081622285,0.7587903855024302,-0.5443767549209503,-1.3980109105033227,1.1460783945374815,1.1496107553306136,-1.0872474337467288,-0.3900947488027469,-0.6185537128270867,-0.4421410655034333,-0.3344968040028363,-0.11286652959662008,-0.23017413505937437
0.6515744205901793,-2.440689034704746,0.6008976683823206,0.8875404581435336,-0.3119510367690267,1.3874624210766422,-0.7673407258211002,-0.3900947488027469,-0.6185537128270867,2.2617216043060244,-0.3344968040028363,-0.11286652959662008,-0.23017413505937437
0.6888844111543602,-2.4304107233463434,0.6008976683823206,0.8942396823193774,-0.3718754620614669,1.624713451303109,-0.7673407258211002,-0.3900947488027469,-0.6185537128270867,2.2617216043060244,-0.3344968040028363,-0.11286652959662008,-0.23017413505937437
0.7228909594077242,-2.420319074019045,0.6008976683823206,0.9009389064952212,-0.4206391002501661,1.7658627983998676,-0.07495615719287638,-0.3900947488027469,-0.6185537128270867,2.2617216043060244,-0.3344968040028363,-0.11286652959662008,-0.23017413505937437
0.7467811954777682,-2.4104219152308914,0.6008976683823206,0.8900818386108144,-0.38323389411188863,1.6967897136503902,-0.21125164387301582,-0.3900947488027469,-0.6185537128270867,2.2617216043060244,-0.3344968040028363,-0.11286652959662008,-0.23017413505937437
0.7829579477008919,-2.400697683574288,0.6008976683823206,0.8792247707264076,-0.3799033877690138,1.6217102737053057,0.021785464385284063,-0.3900947488027469,-0.6185537128270867,2.2617216043060244,-0.3344968040028363,-0.11286652959662008,-0.23017413505937437
0.7580786192846403,-2.393634035500565,0.6008976683823206,0.8735909252598394,-0.4736294450190843,1.5656509585463096,-0.3020035969979641,-0.3900947488027469,-0.6185537128270867,2.2617216043060244,-0.3344968040028363,-0.11286652959662008,-0.23017413505937437
0.7642849402610494,-2.386655617151308,0.6008976683823206,0.8679570797932713,-0.5030945745558808,1.5336170641697395,-0.4379014534135528,-0.3900947488027469,-0.6185537128270867,2.2617216043060244,-0.3344968040028363,-0.11286652959662008,-0.23017413505937437
0.7903984901882599,-2.3797741190611297,0.6008976683823206,0.8718462442230362,-0.4979003960849126,1.4535323282283164,-0.47238746639633594,-0.3900947488027469,-0.6185537128270867,2.2617216043060244,-0.3344968040028363,-0.11286652959662008,-0.23017413505937437
0.8324764933923974,-2.372973362152026,0.6008976683823206,0.8576571441704176,-0.5416104108697569,1.3113819219322889,-0.3929216477560516,-0.3900947488027469,-0.6185537128270867,2.2617216043060244,-0.3344968040028363,-0.11286652959662008,-0.23017413505937437
0.8931057030478802,-2.3662648558953574,0.6008976683823206,0.7607591169731983,-0.5730789138073767,1.2613289619688994,-0.2860842040334153,-0.3900947488027469,-0.6185537128270867,2.2617216043060244,-0.3344968040028363,-0.11286652959662008,-0.23017413505937437
